"group","fmri_t_value","dti_t_value","is_non_null"
"null",0.0033458014348588,0.27461631899318,0
"null",0.303797583896969,1.47398943357782,0
"null",0.0221102307203378,0.766840722990323,0
"null",1.16706823123549,1.58927401814301,0
"null",0.0574234021687388,0.229942763705177,0
"null",1.09434360522607,1.63212462009222,0
"null",1.1663730986539,0.275992283480691,0
"non-null",2.84316996654969,1.53490874582235,1
"null",0.388283141731094,0.283158743939205,0
"null",1.41245840188025,0.973177858291631,0
"null",1.60994586373859,0.802197151172727,0
"null",0.598890203507777,0.0184426933164126,0
"null",1.49446805928562,0.343449824423775,0
"null",1.50085117877663,0.815290386706802,0
"null",0.922058191797711,1.23493816567277,0
"null",0.569118144744007,0.710038667828953,0
"null",0.785700915543695,0.500385075907027,0
"non-null",2.63071096250336,0.563536865430529,1
"null",1.18391989007439,1.31356999479023,0
"null",0.842147125319001,1.06368760180311,0
"null",0.025899023785802,0.445307263627356,0
"non-null",2.09278172840085,0.358095784160255,1
"null",0.833732096626014,1.21723154794375,0
"non-null",2.94927580396319,1.21773139804372,1
"null",0.320310639949312,1.75737197841632,0
"non-null",2.740029850639,0.483449976043705,1
"null",1.29990200815364,0.0438652083014652,0
"non-null",2.53857003245868,0.736429207576536,1
"null",2.07590370291483,1.68200376283972e-14,0
"non-null",2.58860205954217,0.701315679213485,1
"non-null",2.22184687070568,0.528820234780017,1
"null",0.195021262202352,0.0259866413042029,0
"null",0.997116802246697,0.508632949458814,0
"null",1.56752252670266,0.289005121836003,0
"null",0.631746355937155,2.10910220813695,0
"null",0.45238060036424,0.258920296352098,0
"null",0.264102540868208,0.961690820164899,0
"null",0.288341281297252,0.416655884167327,0
"null",0.520084856655602,0.226021413935287,0
"null",1.03098372708644,1.83471831667977,0
"null",1.00783667119229,0.5229833271089,0
"null",0.929896764655961,1.16699925711389,0
"null",1.44380843679632,1.98332972734601,0
"null",0.29048190786079,0.522123711669604,0
"null",0.359892132963185,0.54279509000114,0
"null",0.331259176386942,0.662722506370115,0
"null",1.23345704650878,0.902215519322132,0
"null",1.14649496030398,0.123186297238866,0
"null",0.760311366856864,0.145799768238292,0
"non-null",3.70073402167852,0.377770892921106,1
"null",0.313144563059187,0.414263220405259,0
"null",0.348864642950525,0.239069267744583,0
"null",0.0417529327331073,0.194166061241735,0
"null",0.124074408750967,0.912836436939375,0
"null",1.22928073006825,1.1621485748431,0
"null",0.570341281362344,1.93284366626036,0
"null",0.0282109733082084,4.00205372156905,0
"null",0.827809139474205,0.579791104013294,0
"null",0.289900841041131,0.116472520640991,0
"null",0.583822496769151,1.8903827498446,0
"null",1.83198247691328,0.363548465911845,0
"null",1.80784100065875,3.45718411868389,0
"null",0.928923998390375,0.699908821109897,0
"non-null",2.91585272186884,0.635788981397928,1
"non-null",3.27113716639871,0.770781246293564,1
"null",0.263699717396615,0.622692165462933,0
"null",0.348020776655216,0.022504913129176,0
"null",0.231979446643074,1.73457205147153,0
"null",1.52231620639895,0.635945611811223,0
"null",0.542459401308864,1.07802445306816,0
"null",0.110178439687784,0.249780286218771,0
"null",0.481472909416348,0.389344792908794,0
"null",1.11337088704489,0.915459260285913,0
"null",0.863876813428245,0.309624681858398,0
"null",0.751569857088888,0.394538396718085,0
"null",0.548430251557641,1.626868786526,0
"null",0.535525066202766,1.16122142484947,0
"null",0.302959347732639,1.68487267447741,0
"null",0.742078606022464,1.47281465973216,0
"null",0.0361458903212134,1.33387322167439,0
"null",0.885058003162104,0.827036346932602,0
"null",0.878200536436882,1.55078749711024,0
"null",0.478104952314734,0.299837928466202,0
"non-null",2.90335680278283,0.715014818930762,1
"null",1.86057779449963,0.0201330575247211,0
"null",0.312515893468183,0.513544232916752,0
"null",0.0701289012273743,0.134351296652759,0
"null",1.03859633886219,0.366636601855334,0
"null",0.623840469608795,1.7235863105133,0
"null",1.26939776637841,0.870984411161987,0
"null",1.07320559254211,1.15023585803208,0
"null",0.827438985919078,1.40228241235078,0
"null",0.451816721326179,0.581419789998204,0
"null",0.0622426631226285,0.069161986291457,0
"null",1.30590383522467,0.6588758596813,0
"null",1.0285550248684,0.0871397906534487,0
"null",0.765507288269586,0.88727964496692,0
"null",1.83765507589845,0.919315600843342,0
"null",0.577015431351085,0.0735387385557722,0
"null",0.487250642765291,1.22005799566956,0
"null",1.54208013822313,1.04413258102327,0
"null",0.977721595954214,0.997079138090944,0
"null",0.906638094318009,1.13501037039957,0
"null",1.59240603302258,1.1316999265308,0
"null",0.789538374046808,0.925137814183384,0
"null",0.0700778395245993,0.842285134345437,0
"null",0.410428153530974,0.894203341981994,0
